nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_L1,cns_L1,ldisc_L1,rdisc_L1,dr_L1,cns_std_l_polyA,cns_std_r_polyA
3,0.0,0.0,73,0.0,6.13,0.117096018735363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,73,0.0169491525423728,7.75,0.07507507507507508,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,43,0.0,10.93,0.19243104554201412,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.12647554806070826
1,0.0,0.0,19,0.0,10.0,0.5747126436781609,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,47,0.0,10.42,0.34965034965034963,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.11655011655011654,0.0
1,0.0,0.0,25,0.0,0.45,0.0,0.21008403361344538,0.0,1.0,0.0,0.0,0.0,0.0,0.21008403361344538
3,0.0,0.0,73,0.0634920634920634,7.98,4.291845493562231,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,32,0.0,0.0,0.31446540880503143,0.0,0.0,0.5,0.0,0.0,0.0,0.31446540880503143,0.0
0,0.0,0.0,21,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.49504950495049505,0.0
1,0.0,0.0,1,0.0,14.5,0.0,0.1953125,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,45,0.0246913580246913,11.0,0.0,0.04329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0,0.0,0.0,0.11876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.0,16.43,0.27932960893854747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,34,0.0,6.12,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,22,0.0,9.5,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.61,0.0,0.07127583749109052,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,0,0.0,21.21,0.14792899408284024,0.0,0.0,0.0,0.09157509157509157,0.07396449704142012,0.0,0.0,0.0
1,0.0,1.0,30,0.0,11.94,0.1358695652173913,0.5380476556495004,0.0,0.625,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,28,0.0,7.05,0.16778523489932887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,46,0.0,6.82,0.09380863039399624,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,28,0.0,15.78,0.023084025854108955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,2,0.0434782608695652,16.75,0.0,0.0782472613458529,1.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,3,0.0772200772200772,16.58,0.018070112034694615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,38,0.0,0.0,0.0,0.33783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.0,7.93,0.09873617693522907,0.9043927648578811,0.0,0.7368421052631579,0.0,0.0,0.0,0.09873617693522907,0.6459948320413437
0,0.0,0.0,0,0.0,16.39,0.0,0.08507018290089323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,26,0.0088495575221238,15.49,0.03571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,42,0.0,0.4,2.4691358024691357,0.0,0.0,1.25,0.18656716417910446,0.0,0.0,2.4691358024691357,0.18656716417910446
1,0.0,0.0,8,0.0,3.77,0.0,0.18148820326678766,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.3333333333333333,0.0,43,0.0,10.92,0.07493443237167478,0.0,0.0,0.0,0.016305233980107615,0.0,0.0,0.0,0.016305233980107615
0,0.0,0.0,25,0.2134831460674157,0.0,28.57142857142857,0.0,0.0,0.5,0.0,0.0,0.0,16.07142857142857,0.0
4,0.0,0.0,1,0.0909090909090909,17.06,0.0,0.16129032258064516,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,1,0.0,21.0,0.025523226135783564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,33,0.0,15.63,0.011587485515643106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076196281621456865
2,0.0,0.0,16,0.0,16.11,0.0,0.07616146230007616,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,16.0,0.037965072133637055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,14,0.0,0.0,0.5681818181818182,1.0273972602739727,0.0,0.8,0.0,0.0,0.0,0.5681818181818182,0.0
0,0.0,0.0,12,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
2,1.0,0.0,32,0.0141843971631205,46.88,0.19367333763718528,3.048780487804878,0.0,0.75,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,35,0.0,14.93,0.03379520108144644,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,15,0.0,6.81,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,42,0.0178571428571428,10.99,3.4136546184738954,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.26,0.0,0.1440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.6,26,0.0098039215686274,10.9,0.0,0.4554326610279766,0.0,0.7857142857142857,0.0,0.0572737686139748,0.0,0.038182512409316534,0.0
2,1.0,1.0,47,0.0,5.08,0.0,0.6181318681318682,0.0,0.8333333333333334,0.03434065934065934,0.023798191337458353,0.0,0.1427891480247501,0.13736263736263735
2,0.0,0.0,14,0.0,16.06,0.0,0.056947608200455586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,37,0.0,0.0,0.0,1.3157894736842104,0.14285714285714285,0.7142857142857143,0.18796992481203006,0.0,0.0,0.0,0.0
4,0.0,0.0,0,0.2829736211031175,16.16,0.01991635132443736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.11904761904761901,17.07,0.0,0.08064516129032258,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,31,0.4705882352941176,0.0,0.0,0.3205128205128205,1.0,0.5,0.16025641025641024,0.0,0.5,0.0,0.0
0,0.0,0.0,59,0.0,0.0,0.14245014245014245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,17.33,0.0,0.2840909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,21,0.0,8.34,0.0,1.2987012987012987,0.0,1.5,0.0,0.0,0.0,0.0,0.6493506493506493
3,0.0,0.0,0,0.0,16.4,0.0,0.06963788300835655,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,29,0.0,60.01,0.07930214115781127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0074626865671641,16.26,0.021925016443762334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4285714285714285,0.3333333333333333,40,0.0094786729857819,60.79,0.0,1.113967437874893,0.0,0.9807692307692307,0.06426735218508997,0.019924287706714484,0.2,0.12950787009364415,0.23564695801199656
7,0.0,0.0,60,0.0823970037453183,14.91,0.0,0.0250501002004008,1.0,6.0,0.0,0.0,0.0,0.0,0.0250501002004008
1,0.0,0.0,17,0.0,10.35,0.1404494382022472,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,23,0.0,0.0,0.0,0.03354579000335458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.1428571428571428,7.76,0.0,0.5747126436781609,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,44,0.0,16.92,0.0,0.1288659793814433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,45,0.0,15.06,0.02436647173489279,0.0,0.0,0.5,0.0,0.0,0.0,0.02436647173489279,0.0
0,0.0,0.0,14,0.0,0.0,0.0,1.1428571428571428,0.0,0.75,0.0,0.0,0.0,0.0,0.8571428571428571
0,0.0,0.0,18,0.0,11.28,0.09727626459143969,0.0,0.0,0.0,0.0,0.0,0.0,0.09727626459143969,0.0
1,1.0,0.0,0,0.0,9.9,0.24783147459727384,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,48,0.131578947368421,10.94,0.01903311762466692,12.844036697247706,0.9655172413793104,0.7241379310344828,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,33,0.0,112.74,0.59400826446281,0.0,0.0,0.0,0.0,0.0,0.0,0.3357438016528926,0.0
0,0.0,0.0,24,0.0909090909090909,0.0,0.0,4.285714285714286,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,29,0.0,8.5,0.01667500416875104,4.512635379061372,0.0,0.8846153846153846,0.0,0.0,0.0,0.01667500416875104,0.0
0,0.0,0.0,5,0.0491803278688524,16.11,0.056274620146314014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.4310344827586207,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.3333333333333333,1.0,42,0.0,10.55,0.0,7.641196013289037,0.043478260869565216,0.717391304347826,0.33222591362126247,0.0,0.25,0.012946659761781462,0.0
5,0.0,0.0,21,0.0,15.62,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.06711409395973154
0,0.0,0.0,34,0.018348623853211003,0.0,0.12547051442910917,0.5876068376068376,0.0,0.7307692307692307,0.0,0.0,0.0,0.06273525721455459,0.08012820512820513
2,1.0,1.0,33,0.1065573770491803,112.01,0.0,0.6416131989000916,0.07142857142857142,1.2142857142857142,0.045829514207149404,0.0,0.3333333333333333,0.041911148365465216,0.0
2,0.0,0.0,31,0.0,5.54,1.461038961038961,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.8116883116883117,0.0
1,0.0,0.0,16,0.0,6.24,1.1627906976744187,0.0,0.0,2.0,0.0,0.0,0.0,1.1627906976744187,0.0
1,0.0,0.0,0,0.0,16.46,0.0,0.32679738562091504,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,4,0.0204081632653061,9.5,0.07518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,48,0.0,0.0,0.0,5.769230769230769,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,5.448717948717949
0,0.0,0.0,29,0.0,0.0,0.09074410163339383,0.3472222222222222,0.0,0.5,0.0,0.0,0.0,0.045372050816696916,0.14467592592592593
1,0.0,0.0,19,0.0,20.74,0.0,0.8771929824561404,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2,0.0,16.03,0.0,0.016929067208396816,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,0,0.0277777777777777,9.76,0.0,0.18083182640144665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.0,0.0,0.0,0.05327650506126798,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,8.22,0.045372050816696916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,39,0.0,15.04,0.0,0.035285815102328866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,41,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0
0,0.0,0.0,10,0.1481481481481481,14.87,0.5263157894736842,0.0,0.0,3.5,0.0,0.0,0.0,0.2631578947368421,0.0
1,0.0,0.0,0,0.0,17.93,0.0,0.5405405405405405,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,42,0.0,15.61,0.0,0.03309066843150232,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,17,0.0,18.19,14.285714285714285,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,51,0.0,17.78,0.0,0.7640067911714771,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5517826825127334
1,0.0,0.0,0,0.0,9.5,0.0,0.09689922480620154,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,11,0.028169014084507005,15.03,0.0,0.4261363636363636,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,6,0.0,5.79,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.4,46,0.0,0.0,4.137931034482759,0.0,0.08333333333333333,0.9166666666666666,0.0,0.3448275862068966,0.0,0.3448275862068966,0.0
1,0.0,0.0,5,0.0,8.5,0.35842293906810035,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,25,0.0,8.96,0.18315018315018314,0.0,0.0,0.5,0.0,0.0,0.0,0.18315018315018314,0.0
3,1.0,1.0,58,0.0571428571428571,26.05,6.613756613756614,0.02679528403001072,0.019230769230769232,0.2692307692307692,0.0,0.1322751322751323,0.0,0.0,0.0
1,0.0,0.0,17,0.0119047619047619,6.0,0.0,0.03949447077409163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,16,0.0,0.0,0.0,0.1362397820163488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,12,0.0285714285714285,14.05,0.0,0.26881720430107525,0.0,2.5,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2,0.0,16.56,0.0,0.05878894767783656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,26,0.0,4.91,0.6097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,23,0.0,5.5,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0819672131147541,0.0
1,0.0,0.0,15,0.0,10.63,0.4115226337448559,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,33,0.0,13.47,0.0,0.037921880925293895,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,48,0.0,14.0,0.7352941176470589,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,7,0.0217391304347826,22.65,0.0,0.049103854652590234,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,1.0,0.2747252747252747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0714285714285714,9.5,0.0,0.20576131687242796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0,0.1139240506329113,16.15,0.05370569280343716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,37,0.0,10.67,0.10330578512396695,0.0,0.0,0.0,0.0,0.0,0.0,0.05165289256198347,0.0
0,0.0,0.0,17,0.2727272727272727,0.0,0.0,0.23584905660377356,0.0,0.0,0.0,0.0,0.0,0.0,0.23584905660377356
0,1.0,1.0,15,0.0826446280991735,0.0,0.0,0.04065040650406504,0.0,4.0,0.0,0.0,0.0,0.0,0.04065040650406504
0,0.0,0.0,20,0.35,0.0,7.142857142857143,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0,0.5,0.0,37,0.0,30.07,0.6227758007117438,0.38860103626943004,0.0,0.43478260869565216,0.04317789291882556,0.0,1.0,0.17793594306049823,0.17271157167530224
2,0.0,0.0,63,0.0,13.91,0.06825938566552901,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,22,0.0,0.0,0.19157088122605365,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,18,0.0,15.94,0.0316055625790139,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28,0.0,15.26,0.032626427406199025,0.0,0.0,0.5,0.0,0.0,0.0,0.016313213703099513,0.0
2,1.0,0.0,1,0.16,11.76,0.0,0.18726591760299627,0.0,0.5,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,55,0.0054945054945054,15.37,0.0,0.08125677139761646,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0,0.0099009900990099,16.34,0.0,0.026932399676811204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0140845070422535,0.0,0.0,0.045413260672116255,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,16.77,0.0,0.23923444976076558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,15,0.0,6.64,0.0,0.684931506849315,0.0,2.0,0.0,0.0,0.0,0.4132231404958678,0.0
0,0.0,0.0,35,0.0,12.78,0.04061738424045491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,15,0.192,15.66,0.0,0.034071550255536626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,0,0.0,10.46,0.0,0.037091988130563795,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,24,0.0,4.96,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0
3,0.0,0.0,40,0.1496062992125984,11.4,0.025290844714213456,0.0,0.0,1.0,0.0,0.0,0.0,0.025290844714213456,0.03117206982543641
2,0.0,1.0,52,0.0,15.23,0.0,0.043084877208099955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,9,0.0467836257309941,16.55,0.03221649484536083,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,68,0.0,4.91,0.22831050228310504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.20491803278688525,0.0,0.0,0.5,0.0,0.0,0.0,0.20491803278688525,0.0
1,0.0,0.0,0,0.0,10.5,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,42,0.0,0.0,0.0,0.4672897196261682,0.0,1.0,0.0,0.0,0.0,0.0,0.2336448598130841
2,0.0,0.0,35,0.0,6.52,0.0,0.18867924528301888,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0,16.28,0.3546099290780142,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,48,0.0,14.51,0.0,0.02652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.01326259946949602
0,0.0,0.0,29,0.0,0.0,0.0,0.22123893805309736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,17,0.0,10.0,0.3731343283582089,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,42,0.0,15.17,0.05757052389176741,0.0,0.0,0.0,0.0,0.0,0.0,0.028785261945883704,0.0
1,0.25,0.0,34,0.0142857142857142,5.06,0.2606635071090047,2.0473157415832577,0.029850746268656716,0.6119402985074627,0.09099181073703366,0.0,0.25,0.0,0.0
1,1.0,0.3333333333333333,58,0.0,11.52,1.8835616438356164,0.0,0.0,0.5909090909090909,0.043327556325823226,0.08561643835616438,0.0,1.113013698630137,0.21663778162911612
1,0.0,0.0,24,0.0,15.02,0.04880429477794046,0.0,0.0,0.5,0.0,0.0,0.0,0.04880429477794046,0.0
2,0.0,0.0,7,0.0,15.95,0.0,0.02575991756826378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.078125,17.33,0.0,0.19809825673534073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1.0,37,0.0,1.5,0.0,0.3227107704719645,0.0,1.0,0.0,0.0,0.0,0.16910935738444197,0.20169423154497781
0,0.0,0.0,36,0.0,22.52,0.06626905235255136,1.3020833333333335,1.0,0.5,0.0,0.0,0.0,0.0,0.78125
1,0.0,0.0,30,0.0,5.75,0.0,0.3546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.1773049645390071
1,0.0,0.0,37,0.1666666666666666,21.68,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,43,0.0,0.0,0.3683241252302026,0.4807692307692307,0.0,0.6,0.0,0.0,0.0,0.1841620626151013,0.0
1,0.0,0.0,1,0.0,18.23,0.4228329809725158,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2,0.0,16.28,0.047687172150691466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,19,0.0555555555555555,16.25,0.0,0.019091256204658267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,66,0.0,11.76,0.019327406262079627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,15,0.0,13.21,0.0,0.13869625520110956,0.0,2.0,0.0,0.0,0.0,0.0,0.13869625520110956
1,0.0,0.0,0,0.0,10.0,0.0,0.9433962264150942,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,37,0.0,14.21,0.0,0.015664160401002505,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,65,0.0,9.5,0.2183406113537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,29,0.0,0.0,0.0,1.842105263157895,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5263157894736842
2,0.0,0.0,18,0.0,4.97,3.846153846153846,0.0,0.0,0.5,0.0,0.0,0.0,3.846153846153846,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.4504504504504504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,65,0.0,9.4,0.6269592476489029,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1,0.5,0.5,48,0.0,0.5,0.0,0.41511000415110005,0.0,1.0,0.0,0.0,0.0,0.11385816525699415,0.26982150269821503
1,0.0,0.0,31,0.1785714285714285,33.41,0.12121212121212122,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.1461187214611872,16.14,0.15625,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,42,0.0227272727272727,9.37,0.2544529262086514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,43,0.0357142857142857,0.0,0.7225433526011561,0.0,0.2,1.4,0.0,0.14450867052023122,0.0,0.14450867052023122,0.0
3,0.0,0.0,19,0.2514285714285714,15.19,0.1364877161055505,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,0,0.0,15.53,0.0,0.03179650238473768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,44,0.0,15.11,0.22234574763757645,0.025693730729701953,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.05558643690939411,0.025693730729701953
4,0.0,0.0,64,0.0,6.16,0.09940357852882703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,35,0.0,3.0,0.036192544335866814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.81,0.0,0.35211267605633806,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,25,0.0465116279069767,12.44,0.052910052910052914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,9,0.0,0.0,0.0,1.0638297872340425,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,0.0,1.0,21,0.1666666666666666,0.0,0.0,1.1627906976744187,0.0,1.0,0.0,0.0,0.0,0.0,1.1627906976744187
4,0.0,0.0,45,0.2268041237113402,9.15,0.0,0.03387533875338754,0.0,1.0,0.0,0.0,0.0,0.0,0.03387533875338754
2,0.0,0.0,19,0.125,6.56,0.37593984962406013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,13,0.0,60.21,0.023674242424242424,0.36649214659685864,0.0,0.4666666666666667,0.0,0.0,0.0,0.023674242424242424,0.0
3,0.0,0.0,20,0.0,1.42,0.5119453924914675,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.08532423208191126,0.4464285714285714
1,1.0,0.0,18,0.0,10.6,0.7331378299120235,0.03558718861209964,1.0,0.75,0.01779359430604982,0.0,0.0,0.7331378299120235,0.0
0,0.0,0.0,22,0.0,0.0,1.7241379310344829,0.0,0.0,1.0,0.0,0.0,0.0,1.7241379310344829,0.0
0,0.0,0.0,41,0.0,0.0,0.23148148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.23148148148148145,0.0
0,1.0,1.0,43,0.0136054421768707,35.65,0.23129525341914722,0.8221993833504625,0.10256410256410256,0.6153846153846154,0.051387461459403906,0.01005631536604988,0.5,0.07039420756234915,0.0
2,0.0,0.25,26,0.0,25.94,0.5555555555555555,0.0,0.3333333333333333,0.3333333333333333,0.0,0.37037037037037035,0.0,0.18518518518518517,0.0
1,0.0,0.0,0,0.0,9.5,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,25,0.0,12.47,0.0,0.970873786407767,0.0,1.5,0.0,0.0,0.0,0.16375545851528384,0.4854368932038835
0,0.0,0.0,30,0.0,28.41,1.4285714285714286,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0
2,1.0,1.0,24,0.0,35.0,0.0,0.1372369624885636,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0
3,0.0,0.0,0,0.0,16.59,0.0,0.11820330969267138,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,29,0.0,15.97,0.00971628449280995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,47,0.0129032258064516,15.62,0.07587253414264036,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.059011970999831395,0.17035775127768313
3,0.0,0.0,13,0.1052631578947368,36.94,0.0,0.22338049143708116,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,35,0.0,4.24,1.0,0.5319148936170213,0.0,0.5,0.0,0.0,0.0,1.0,0.5319148936170213
3,0.0,0.0,40,0.0555555555555555,9.79,0.4291845493562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.0,17,0.0,12.09,1.0714285714285714,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.4285714285714286,0.0
0,0.0,0.0,35,0.0,15.44,0.0,0.05807200929152149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0,0.0,0.5747126436781609,0.0,0.0,2.0,0.0,0.0,0.0,0.5747126436781609,0.0
2,0.0,0.0,2,0.0,26.04,0.0,0.0847816871555744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
